"","progression","gamma_slowing","n","K","trial_number","p_value_mmrm","drop_first_occasions","constraints","interpolation","inference","B","p_value_TCT_common","estimate","conf_int_TCT_common_lower","conf_int_TCT_common_upper","se_TCT_common","se_TCT_common_bs","conf_int_TCT_common_lower_bs","conf_int_TCT_common_upper_bs"
"150","normal",1,200,5,5,0.317865200341247,1,FALSE,"spline","least-squares",0,0.218191340976448,0.851294653295671,0.719924716370025,2.10505384067461,0.0705039326559826,NA,NA,NA
"151","normal",1,200,6,1,0.329256744079576,0,TRUE,"spline","wald",0,0.701244312597614,0.949030608870804,0.688635894975649,1.20942532276596,0.132856887141353,NA,NA,NA
"152","normal",1,200,6,1,0.329256744079576,0,TRUE,"spline","score",0,0.944869039734028,1.01494756173976,0.683322087036706,1.46771550715093,0.21649592487429,NA,NA,NA
"153","normal",1,200,6,1,0.329256744079576,0,TRUE,"spline","least-squares",0,0.399577021533984,1.23624385189369,0.827546968133425,1.37173376084531,0.0756864433206343,NA,NA,NA
"154","normal",1,200,6,1,0.329256744079576,0,FALSE,"spline","wald",0,0.620292023540575,0.940565833994844,0.705442218940592,1.1756894490491,0.119963232441451,NA,NA,NA
"155","normal",1,200,6,1,0.329256744079576,0,FALSE,"spline","score",0,0.944866743870951,1.01510615650476,0.684001022878398,1.46952715968951,0.218776277100946,NA,NA,NA
"156","normal",1,200,6,1,0.329256744079576,0,FALSE,"spline","least-squares",500,0.0965753508209855,1.27239900921163,0.890057789882329,1.38755788788942,0.0592589633518238,0.212368899197598,0.714700770574332,1.35525098218707
"157","normal",1,200,6,1,0.329256744079576,1,TRUE,"spline","wald",0,0.446213365894066,0.895460818696872,0.626481632445067,1.16444000494868,0.137236800458314,NA,NA,NA
"158","normal",1,200,6,1,0.329256744079576,1,TRUE,"spline","least-squares",0,0.838850794258765,0.983324253315408,0.777803160370413,1.39510305190358,0.105885300763257,NA,NA,NA
"159","normal",1,200,6,1,0.329256744079576,1,FALSE,"spline","wald",0,0.435525496237083,0.905906809739438,0.669402514613185,1.14241110486569,0.120667673993894,NA,NA,NA
"160","normal",1,200,6,1,0.329256744079576,1,FALSE,"spline","least-squares",0,0.351665687912778,0.930413594579998,0.772536164276527,1.41705852778848,0.0763542761625209,NA,NA,NA
"161","normal",1,200,6,2,0.66070161440205,0,TRUE,"spline","wald",0,0.16501144081954,0.836556229014726,0.605829495542656,1.0672829624868,0.117719884289718,NA,NA,NA
"162","normal",1,200,6,2,0.66070161440205,0,TRUE,"spline","score",0,0.28404268517057,0.819438079888034,0.502025003140772,1.18326169837558,0.160831616335686,NA,NA,NA
"163","normal",1,200,6,2,0.66070161440205,0,TRUE,"spline","least-squares",0,0.372089753829861,0.911635767881297,0.654995384648992,1.13320523202426,0.101123445107923,NA,NA,NA
"164","normal",1,200,6,2,0.66070161440205,0,FALSE,"spline","wald",0,0.155822337469195,0.832943521840383,0.602243033770808,1.06364400990996,0.117706493532183,NA,NA,NA
"165","normal",1,200,6,2,0.66070161440205,0,FALSE,"spline","score",0,0.284042621220596,0.81943805380999,0.502024968106843,1.18326167558608,0.160831617871706,NA,NA,NA
"166","normal",1,200,6,2,0.66070161440205,0,FALSE,"spline","least-squares",500,0.376111710897391,0.913691625901687,0.660976654425475,1.13260244400068,0.100197468864177,0.155538283514265,0.537570794444862,1.09716817170139
"167","normal",1,200,6,2,0.66070161440205,1,TRUE,"spline","wald",0,0.284391781123775,0.871283081352568,0.635618251316714,1.10694791138842,0.120239367608154,NA,NA,NA
"168","normal",1,200,6,2,0.66070161440205,1,TRUE,"spline","least-squares",0,0.446845806094412,0.911750489211704,0.633715560488581,1.17579820291919,0.115982664948834,NA,NA,NA
"169","normal",1,200,6,2,0.66070161440205,1,FALSE,"spline","wald",0,0.290822146940499,0.872506482079772,0.635946767268125,1.10906619689142,0.120695949863161,NA,NA,NA
"170","normal",1,200,6,2,0.66070161440205,1,FALSE,"spline","least-squares",0,0.452998545758948,0.913932392799505,0.636404292866114,1.17602097487165,0.115471433347162,NA,NA,NA
"171","normal",1,200,6,3,0.185497403819586,0,TRUE,"spline","wald",0,0.98124509653362,1.00408493288864,0.663505634473044,1.34466423130424,0.173768141201596,NA,NA,NA
"172","normal",1,200,6,3,0.185497403819586,0,TRUE,"spline","score",0,0.73834819751976,0.931851801597493,0.547426261916683,1.4314439875431,0.199881045286795,NA,NA,NA
"173","normal",1,200,6,3,0.185497403819586,0,TRUE,"spline","least-squares",0,0.408030391342916,1.08131082360948,0.942591827100189,1.24829631637946,0.148275078759045,NA,NA,NA
"174","normal",1,200,6,3,0.185497403819586,0,FALSE,"spline","wald",0,0.98124509653362,1.00408493288864,0.663505634473044,1.34466423130424,0.173768141201596,NA,NA,NA
"175","normal",1,200,6,3,0.185497403819586,0,FALSE,"spline","score",0,0.73834819751976,0.931851801597493,0.547426261916683,1.4314439875431,0.199881045286795,NA,NA,NA
"176","normal",1,200,6,3,0.185497403819586,0,FALSE,"spline","least-squares",500,0.408030391342916,1.08131082360948,0.942591827100189,1.24829631637946,0.148275078759045,0.148689231430477,0.750911954722441,1.28514361208981
"177","normal",1,200,6,3,0.185497403819586,1,TRUE,"spline","wald",0,0.781537065969777,1.04849582707324,0.705746429669036,1.39124522447745,0.174875354908441,NA,NA,NA
"178","normal",1,200,6,3,0.185497403819586,1,TRUE,"spline","least-squares",0,0.691216562828572,1.03634256719484,0.927810639479347,1.21804601808927,0.203211770069133,NA,NA,NA
"179","normal",1,200,6,3,0.185497403819586,1,FALSE,"spline","wald",0,0.781537065969777,1.04849582707324,0.705746429669036,1.39124522447745,0.174875354908441,NA,NA,NA
"180","normal",1,200,6,3,0.185497403819586,1,FALSE,"spline","least-squares",0,0.691216562828572,1.03634256719484,0.927810639479347,1.21804601808927,0.203211770069133,NA,NA,NA
"181","normal",1,200,6,4,0.134597216585089,0,TRUE,"spline","wald",0,0.0019169902070082,0.713453228060099,0.532448548840265,0.894457907279933,0.0923510231042895,NA,NA,NA
"182","normal",1,200,6,4,0.134597216585089,0,TRUE,"spline","score",0,0.0204664018248977,0.632496769718769,0.311380122586957,0.940124404357118,0.163154337356542,NA,NA,NA
"183","normal",1,200,6,4,0.134597216585089,0,TRUE,"spline","least-squares",0,0.367571723499704,0.779585579501407,0.622915844083774,1.0956834946035,0.092354582076274,NA,NA,NA
"184","normal",1,200,6,4,0.134597216585089,0,FALSE,"spline","wald",0,0.0019169902070082,0.713453228060099,0.532448548840265,0.894457907279933,0.0923510231042895,NA,NA,NA
"185","normal",1,200,6,4,0.134597216585089,0,FALSE,"spline","score",0,0.0204664018248977,0.632496769718769,0.311380122586957,0.940124404357118,0.163154337356542,NA,NA,NA
"186","normal",1,200,6,4,0.134597216585089,0,FALSE,"spline","least-squares",500,0.367571723499704,0.779585579501407,0.622915844083774,1.0956834946035,0.092354582076274,0.17394909214966,0.499513832629712,1.04641713892746
"187","normal",1,200,6,4,0.134597216585089,1,TRUE,"spline","wald",0,0.00151988616782184,0.705995232326378,0.524265720426943,0.887724744225814,0.0927208424914409,NA,NA,NA
"188","normal",1,200,6,4,0.134597216585089,1,TRUE,"spline","least-squares",0,0.363144942704946,0.776124377812768,0.602339066878862,1.09993712307902,0.097093045494045,NA,NA,NA
"189","normal",1,200,6,4,0.134597216585089,1,FALSE,"spline","wald",0,0.00151988616782184,0.705995232326378,0.524265720426943,0.887724744225814,0.0927208424914409,NA,NA,NA
"190","normal",1,200,6,4,0.134597216585089,1,FALSE,"spline","least-squares",0,0.363144942704946,0.776124377812768,0.602339066878862,1.09993712307902,0.097093045494045,NA,NA,NA
"191","normal",1,200,6,5,0.0986111275974199,0,TRUE,"spline","wald",0,0.0605635604684793,0.788055383939566,0.566703641114462,1.00940712676467,0.112936637903093,NA,NA,NA
"192","normal",1,200,6,5,0.0986111275974199,0,TRUE,"spline","score",0,0.837199124032137,0.959643916613717,0.574702083437521,1.46760667232294,0.194689739372738,NA,NA,NA
"193","normal",1,200,6,5,0.0986111275974199,0,TRUE,"spline","least-squares",0,0.575487262404804,1.06754013517443,0.939388387290417,1.23701300919032,0.158531623227306,NA,NA,NA
"194","normal",1,200,6,5,0.0986111275974199,0,FALSE,"spline","wald",0,0.0253279917255187,0.750956239551001,0.53269258364298,0.969219895459021,0.111361054401845,NA,NA,NA
"195","normal",1,200,6,5,0.0986111275974199,0,FALSE,"spline","score",0,0.837199285854342,0.959643958059013,0.574702153257246,1.46760669517421,0.194689737274021,NA,NA,NA
"196","normal",1,200,6,5,0.0986111275974199,0,FALSE,"spline","least-squares",500,0.605373703180493,1.05864380664495,0.940137799747157,1.22808933056312,0.161453632139396,0.169662567851353,0.970948683559927,1.60208229156143
"197","normal",1,200,6,5,0.0986111275974199,1,TRUE,"spline","wald",0,0.0814516923450854,0.801719355890826,0.578670814320065,1.02476789746159,0.11380236745682,NA,NA,NA
"198","normal",1,200,6,5,0.0986111275974199,1,TRUE,"spline","least-squares",0,0.616976793379086,1.06045702433784,0.938952550561042,1.23645932284699,0.184868548863799,NA,NA,NA
"199","normal",1,200,6,5,0.0986111275974199,1,FALSE,"spline","wald",0,0.0461186507573799,0.77487970155159,0.553635954879274,0.996123448223905,0.112881536812644,NA,NA,NA
"200","normal",1,200,6,5,0.0986111275974199,1,FALSE,"spline","least-squares",0,0.627067147279331,1.05526718599271,0.940003294023593,1.22996985898211,0.186473268945285,NA,NA,NA
"201","normal",1,500,5,1,0.201389941714113,0,TRUE,"spline","wald",0,0.342176541621985,1.09991001323033,0.893756213852324,1.30606381260833,0.105182442638803,NA,NA,NA
"202","normal",1,500,5,1,0.201389941714113,0,TRUE,"spline","score",0,0.357277149414002,1.1040256686071,0.891116656808772,1.33456690196799,0.114769169371162,NA,NA,NA
"203","normal",1,500,5,1,0.201389941714113,0,TRUE,"spline","least-squares",0,0.0694472305114788,1.18992015050803,0.986298164587712,1.45620515345679,0.0977426646731016,NA,NA,NA
"204","normal",1,500,5,1,0.201389941714113,0,FALSE,"spline","wald",0,0.380413962656023,1.0927786044895,0.885463915043097,1.30009329393591,0.105774744373712,NA,NA,NA
"205","normal",1,500,5,1,0.201389941714113,0,FALSE,"spline","score",0,0.357277018836458,1.1034193568749,0.892476696919533,1.33456690199846,0.114518830494244,NA,NA,NA
"206","normal",1,500,5,1,0.201389941714113,0,FALSE,"spline","least-squares",500,0.0673469052339729,1.19226635265696,0.987551361120279,1.46315124917398,0.09797871877019,0.141637996539098,0.960920518473721,1.51561504599496
"207","normal",1,500,5,1,0.201389941714113,1,TRUE,"spline","wald",0,0.336947092231346,1.10099823671001,0.894843431335582,1.30715304208444,0.105182955911717,NA,NA,NA
"208","normal",1,500,5,1,0.201389941714113,1,TRUE,"spline","least-squares",0,0.318511490698152,1.1007834303046,0.928633050767955,1.32993832672158,0.109800564146618,NA,NA,NA
"209","normal",1,500,5,1,0.201389941714113,1,FALSE,"spline","wald",0,0.353520644054506,1.09814655961356,0.89080936776975,1.30548375145738,0.105786225399683,NA,NA,NA
"210","normal",1,500,5,1,0.201389941714113,1,FALSE,"spline","least-squares",0,0.331941921770717,1.09756991591911,0.927339415039401,1.32977926331398,0.10935050871423,NA,NA,NA
"211","normal",1,500,5,2,0.924396097373029,0,TRUE,"spline","wald",0,0.388668087763357,0.934821205484748,0.786627635677951,1.08301477529155,0.075610353545131,NA,NA,NA
"212","normal",1,500,5,2,0.924396097373029,0,TRUE,"spline","score",0,0.44840187288455,0.916382830347941,0.725133119749202,1.18349899773229,0.100239044127437,NA,NA,NA
"213","normal",1,500,5,2,0.924396097373029,0,TRUE,"spline","least-squares",0,0.582896962848108,0.948788776119295,0.799855890423007,1.1640863471574,0.0921208690875482,NA,NA,NA
"214","normal",1,500,5,2,0.924396097373029,0,FALSE,"spline","wald",0,0.388668087763357,0.934821205484748,0.786627635677951,1.08301477529155,0.075610353545131,NA,NA,NA
"215","normal",1,500,5,2,0.924396097373029,0,FALSE,"spline","score",0,0.44840187288455,0.916382830347941,0.725133119749202,1.18349899773229,0.100239044127437,NA,NA,NA
"216","normal",1,500,5,2,0.924396097373029,0,FALSE,"spline","least-squares",500,0.582896962848108,0.948788776119295,0.799855890423007,1.1640863471574,0.0921208690875482,0.109746327859443,0.77533937296336,1.25018432994747
"217","normal",1,500,5,2,0.924396097373029,1,TRUE,"spline","wald",0,0.38027447884793,0.933638336191738,0.785395967761915,1.08188070462156,0.0756352512592783,NA,NA,NA
"218","normal",1,500,5,2,0.924396097373029,1,TRUE,"spline","least-squares",0,0.515764191627416,0.940615547774406,0.799646501788031,1.17540557022702,0.0895755477313398,NA,NA,NA
"219","normal",1,500,5,2,0.924396097373029,1,FALSE,"spline","wald",0,0.38027447884793,0.933638336191738,0.785395967761915,1.08188070462156,0.0756352512592783,NA,NA,NA
"220","normal",1,500,5,2,0.924396097373029,1,FALSE,"spline","least-squares",0,0.515764191627416,0.940615547774406,0.799646501788031,1.17540557022702,0.0895755477313398,NA,NA,NA
"221","normal",1,500,5,3,0.120055825790126,0,TRUE,"spline","wald",0,0.00805572196829751,0.785169295177983,0.626262094375583,0.944076495980382,0.0810765922516123,NA,NA,NA
"222","normal",1,500,5,3,0.120055825790126,0,TRUE,"spline","score",0,0.726539580124947,0.964544587129518,0.793729644618029,1.21001789207013,0.0971116745260621,NA,NA,NA
"223","normal",1,500,5,3,0.120055825790126,0,TRUE,"spline","least-squares",0,0.74877900731132,0.977647742393801,0.845883153471834,1.1070279104456,0.0890631267860346,NA,NA,NA
"224","normal",1,500,5,3,0.120055825790126,0,FALSE,"spline","wald",0,0.00805572196829751,0.785169295177983,0.626262094375583,0.944076495980382,0.0810765922516123,NA,NA,NA
"225","normal",1,500,5,3,0.120055825790126,0,FALSE,"spline","score",0,0.726539580124947,0.964544587129518,0.793729644618029,1.21001789207013,0.0971116745260621,NA,NA,NA
"226","normal",1,500,5,3,0.120055825790126,0,FALSE,"spline","least-squares",500,0.74877900731132,0.977647742393801,0.845883153471834,1.1070279104456,0.0890631267860346,0.12060526189896,0.627572695551157,1.05734839920636
"227","normal",1,500,5,3,0.120055825790126,1,TRUE,"spline","wald",0,0.23025480201012,0.892264332652688,0.716255711635329,1.06827295367005,0.0898019669778084,NA,NA,NA
"228","normal",1,500,5,3,0.120055825790126,1,TRUE,"spline","least-squares",0,1,1.00000000073506,0.84883268545963,1.20337544617205,0.120098050321886,NA,NA,NA
"229","normal",1,500,5,3,0.120055825790126,1,FALSE,"spline","wald",0,0.23025480201012,0.892264332652688,0.716255711635329,1.06827295367005,0.0898019669778084,NA,NA,NA
"230","normal",1,500,5,3,0.120055825790126,1,FALSE,"spline","least-squares",0,1,1.00000000073506,0.84883268545963,1.20337544617205,0.120098050321886,NA,NA,NA
"231","normal",1,500,5,4,0.441542592605292,0,TRUE,"spline","wald",0,0.857411404483887,1.02218693373625,0.780157010035221,1.26421685743727,0.123486924050711,NA,NA,NA
"232","normal",1,500,5,4,0.441542592605292,0,TRUE,"spline","score",0,0.981342205841863,1.0029244814582,0.802445930606103,1.39157469440732,0.125614083214146,NA,NA,NA
"233","normal",1,500,5,4,0.441542592605292,0,TRUE,"spline","least-squares",0,0.267048056088767,1.18730132574104,0.888108757943033,1.44156738323724,0.125261225037917,NA,NA,NA
"234","normal",1,500,5,4,0.441542592605292,0,FALSE,"spline","wald",0,0.857411404483887,1.02218693373625,0.780157010035221,1.26421685743727,0.123486924050711,NA,NA,NA
"235","normal",1,500,5,4,0.441542592605292,0,FALSE,"spline","score",0,0.981342205841863,1.0029244814582,0.802445930606103,1.39157469440732,0.125614083214146,NA,NA,NA
"236","normal",1,500,5,4,0.441542592605292,0,FALSE,"spline","least-squares",500,0.267048056088767,1.18730132574104,0.888108757943033,1.44156738323724,0.125261225037917,0.17898473788139,0.841150455700741,1.43713345303366
"237","normal",1,500,5,4,0.441542592605292,1,TRUE,"spline","wald",0,0.982634477517353,0.997305931342599,0.75471494180746,1.23989692087774,0.123773187389496,NA,NA,NA
"238","normal",1,500,5,4,0.441542592605292,1,TRUE,"spline","least-squares",0,0.904098599597641,0.983178380161854,0.825816160461747,1.35463963215399,0.106700802342082,NA,NA,NA
"239","normal",1,500,5,4,0.441542592605292,1,FALSE,"spline","wald",0,0.982634477517353,0.997305931342599,0.75471494180746,1.23989692087774,0.123773187389496,NA,NA,NA
"240","normal",1,500,5,4,0.441542592605292,1,FALSE,"spline","least-squares",0,0.904098599597641,0.983178380161854,0.825816160461747,1.35463963215399,0.106700802342082,NA,NA,NA
"241","normal",1,500,5,5,0.914552167277981,0,TRUE,"spline","wald",0,0.544126101415877,1.07650027957467,0.829316954096805,1.32368360505253,0.126116258986193,NA,NA,NA
"242","normal",1,500,5,5,0.914552167277981,0,TRUE,"spline","score",0,0.71527779285678,1.04711482379152,0.837555367950527,1.43018859904167,0.138287561969478,NA,NA,NA
"243","normal",1,500,5,5,0.914552167277981,0,TRUE,"spline","least-squares",0,0.601783945955134,1.04828764974286,0.899530026946912,1.24836145578625,0.116640120226038,NA,NA,NA
"244","normal",1,500,5,5,0.914552167277981,0,FALSE,"spline","wald",0,0.544126101415877,1.07650027957467,0.829316954096805,1.32368360505253,0.126116258986193,NA,NA,NA
"245","normal",1,500,5,5,0.914552167277981,0,FALSE,"spline","score",0,0.71527779285678,1.04711482379152,0.837555367950527,1.43018859904167,0.138287561969478,NA,NA,NA
"246","normal",1,500,5,5,0.914552167277981,0,FALSE,"spline","least-squares",500,0.601783945955134,1.04828764974286,0.899530026946912,1.24836145578625,0.116640120226038,0.0968787020409177,0.899332265695775,1.2929221777008
"247","normal",1,500,5,5,0.914552167277981,1,TRUE,"spline","wald",0,0.624979240126,1.06375213492533,0.808125245910349,1.3193790239403,0.130424278727226,NA,NA,NA
"248","normal",1,500,5,5,0.914552167277981,1,TRUE,"spline","least-squares",0,0.689356491184074,1.0380808422894,0.895289359626388,1.26396909983835,0.133436734233433,NA,NA,NA
"249","normal",1,500,5,5,0.914552167277981,1,FALSE,"spline","wald",0,0.624979240126,1.06375213492533,0.808125245910349,1.3193790239403,0.130424278727226,NA,NA,NA
"250","normal",1,500,5,5,0.914552167277981,1,FALSE,"spline","least-squares",0,0.689356491184074,1.0380808422894,0.895289359626388,1.26396909983835,0.133436734233433,NA,NA,NA
"251","normal",1,500,6,1,0.694726563977132,0,TRUE,"spline","wald",0,0.403485135991722,0.954711822223186,0.848461161925252,1.06096248252112,0.0542105166911359,NA,NA,NA
"252","normal",1,500,6,1,0.694726563977132,0,TRUE,"spline","score",0,0.4475062329048,0.926036070803267,0.739207850678636,1.14961429980737,0.0962704266261599,NA,NA,NA
"253","normal",1,500,6,1,0.694726563977132,0,TRUE,"spline","least-squares",0,0.437307967800531,0.963051876484259,0.884356022334037,1.09280233483735,0.0495892911333159,NA,NA,NA
"254","normal",1,500,6,1,0.694726563977132,0,FALSE,"spline","wald",0,0.405012143170814,0.955026640915469,0.849171199519254,1.06088208231168,0.0540088706890478,NA,NA,NA
"255","normal",1,500,6,1,0.694726563977132,0,FALSE,"spline","score",0,0.447506087185248,0.926036046160829,0.739207822562973,1.14961427560249,0.0962704276379532,NA,NA,NA
"256","normal",1,500,6,1,0.694726563977132,0,FALSE,"spline","least-squares",500,0.43819206853088,0.963337670987004,0.885163229927582,1.09183531078911,0.0494653218551996,0.0462184105724186,0.87842133336876,1.05613632823138
"257","normal",1,500,6,1,0.694726563977132,1,TRUE,"spline","wald",0,0.540177173645615,0.966446491854074,0.859085142687675,1.07380784102047,0.0547772050982835,NA,NA,NA
"258","normal",1,500,6,1,0.694726563977132,1,TRUE,"spline","least-squares",0,0.50575114804773,0.96642193557275,0.88441369099533,1.12118360429186,0.0524165290125569,NA,NA,NA
